PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,FirstName,GenderRaw,Gender
8458_02,Europa,True,C/319/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Canon Sempreate,True,Canon,unknown,Unknown
8458_03,Europa,True,C/319/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Etamino Sempreate,True,Etamino,unknown,Unknown
8458_04,Europa,True,C/319/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Tachib Sempreate,True,Tachib,unknown,Unknown
8458_05,Europa,False,C/319/S,TRAPPIST-1e,28.0,False,1004.0,2423.0,0.0,0.0,17.0,Hezenif Sempreate,True,Hezenif,unknown,Unknown
8458_06,Europa,False,C/319/S,TRAPPIST-1e,26.0,True,1.0,5610.0,0.0,5.0,119.0,Minopus Bealvewd,True,Minopus,unknown,Unknown
8459_01,Earth,True,G/1355/S,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,Dorice Morandry,False,Dorice,unknown,Unknown
8460_01,Earth,False,F/1628/S,TRAPPIST-1e,39.0,False,0.0,21.0,63.0,677.0,0.0,Kelle Ewisentley,False,Kelle,unknown,Unknown
8462_01,Earth,False,F/1629/S,TRAPPIST-1e,21.0,False,32.0,640.0,0.0,0.0,0.0,Maen Klindsey,True,Maen,unknown,Unknown
8463_01,Earth,False,F/1630/S,55 Cancri e,24.0,False,0.0,0.0,608.0,37.0,0.0,Jeret Hoppernardy,False,Jeret,unknown,Unknown
8465_01,Mars,False,E/542/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Aark Ches,False,Aark,unknown,Unknown
8465_02,Mars,True,F/1736/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Clek Ches,True,Clek,unknown,Unknown
8466_01,Earth,False,F/1737/P,TRAPPIST-1e,21.0,False,0.0,5.0,0.0,687.0,10.0,Miken Leonaldez,False,Miken,unknown,Unknown
8467_01,Earth,True,G/1379/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Branda Hebernandry,True,Branda,unknown,Unknown
8468_01,Mars,False,D/263/P,55 Cancri e,38.0,False,1161.0,0.0,19.0,0.0,0.0,Park Birt,False,Park,unknown,Unknown
8469_01,Earth,True,G/1356/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Benja Cames,True,Benja,unknown,Unknown
8470_01,Europa,,C/281/P,55 Cancri e,31.0,True,8243.0,280.0,0.0,3220.0,2285.0,Brafirk Aloubtled,False,Brafirk,unknown,Unknown
8471_01,Europa,False,E/556/S,55 Cancri e,66.0,True,0.0,1828.0,1.0,1873.0,45.0,Bosonon Metiveal,False,Bosonon,unknown,Unknown
8472_01,Earth,True,G/1380/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Rankie Douglasen,False,Rankie,unknown,Unknown
8474_01,Earth,,F/1632/S,55 Cancri e,21.0,False,39.0,53.0,94.0,33.0,518.0,Eriky Weaves,False,Eriky,unknown,Unknown
8475_01,Europa,False,B/331/S,55 Cancri e,49.0,False,0.0,2808.0,1083.0,110.0,1132.0,Sadares Aindlylid,False,Sadares,unknown,Unknown
8475_02,Europa,False,B/331/S,55 Cancri e,21.0,False,2.0,4887.0,64.0,4952.0,1734.0,Shellum Aindlylid,False,Shellum,unknown,Unknown
8476_01,Mars,False,D/252/S,TRAPPIST-1e,27.0,False,244.0,0.0,492.0,297.0,23.0,Slig Mille,True,Slig,unknown,Unknown
8477_01,Earth,False,F/1633/S,TRAPPIST-1e,23.0,False,0.0,1.0,51.0,1711.0,219.0,Ellie Hickerson,False,Ellie,female,Female
8479_01,Earth,False,F/1738/P,TRAPPIST-1e,27.0,,0.0,0.0,0.0,716.0,0.0,Heremy Cardner,False,Heremy,unknown,Unknown
8480_01,Earth,False,G/1382/P,TRAPPIST-1e,49.0,False,188.0,0.0,143.0,1443.0,555.0,Aleroy Cartz,False,Aleroy,unknown,Unknown
8480_02,Earth,False,G/1382/P,TRAPPIST-1e,38.0,False,0.0,847.0,3.0,34.0,0.0,Shalle Cartz,False,Shalle,unknown,Unknown
8481_01,Europa,True,B/332/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Braned,True,Mesarid,unknown,Unknown
8482_01,Earth,True,G/1358/S,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Lynnie Thonyderson,False,Lynnie,unknown,Unknown
8483_01,Europa,True,D/253/S,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,Axinon Clutcheed,True,Axinon,unknown,Unknown
8486_01,Earth,True,G/1360/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,France Anthompson,True,France,female,Female
8487_01,Europa,,C/282/P,55 Cancri e,32.0,True,65.0,,0.0,88.0,9811.0,Kajamak Boderbint,False,Kajamak,unknown,Unknown
8489_01,Earth,True,G/1383/P,PSO J318.5-22,22.0,False,,0.0,0.0,0.0,0.0,Elicey Danielps,True,Elicey,unknown,Unknown
8491_01,Mars,False,F/1635/S,55 Cancri e,35.0,False,319.0,0.0,6331.0,8.0,0.0,Murs Panie,True,Murs,unknown,Unknown
8492_01,Earth,False,F/1740/P,TRAPPIST-1e,28.0,False,0.0,62.0,3.0,667.0,0.0,Lis Tersimpson,True,Lis,female,Female
8493_01,Earth,True,G/1384/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Goodson,False,Hanna,female,Female
8494_01,Mars,False,E/543/P,TRAPPIST-1e,42.0,False,770.0,0.0,1301.0,,0.0,Cines Bota,True,Cines,unknown,Unknown
8495_01,Europa,False,C/283/P,55 Cancri e,37.0,False,18.0,4754.0,1.0,1254.0,2.0,Zauri Rupent,True,Zauri,unknown,Unknown
8500_01,Mars,False,F/1743/P,TRAPPIST-1e,31.0,False,49.0,322.0,977.0,0.0,0.0,Chios Purte,True,Chios,unknown,Unknown
8502_01,Mars,False,D/254/S,TRAPPIST-1e,33.0,True,1264.0,1787.0,36.0,473.0,337.0,Cole Purte,False,Cole,male,Male
8503_01,Europa,False,B/279/P,TRAPPIST-1e,48.0,False,3784.0,917.0,146.0,1770.0,880.0,Izaron Coweboded,False,Izaron,unknown,Unknown
8503_02,Europa,False,B/279/P,TRAPPIST-1e,31.0,False,0.0,529.0,0.0,,3884.0,Keidus Coweboded,False,Keidus,unknown,Unknown
8503_03,Europa,True,B/279/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tabdhib Coweboded,True,Tabdhib,unknown,Unknown
8504_01,Earth,False,F/1744/P,TRAPPIST-1e,44.0,False,0.0,0.0,2036.0,2.0,1.0,Catha Moranthons,True,Catha,unknown,Unknown
8504_02,Earth,True,G/1385/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Kencey Moranthons,True,Kencey,unknown,Unknown
8506_01,Earth,False,F/1746/P,TRAPPIST-1e,18.0,False,490.0,0.0,54.0,195.0,0.0,Stal Benney,False,Stal,unknown,Unknown
8508_01,Mars,True,F/1747/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Proos Bake,True,Proos,unknown,Unknown
8508_02,Mars,True,F/1747/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Spikes Bake,True,Spikes,unknown,Unknown
8508_03,Mars,False,F/1747/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bonutz Bake,True,Bonutz,unknown,Unknown
8509_01,Earth,False,G/1364/S,TRAPPIST-1e,43.0,False,21.0,0.0,863.0,0.0,0.0,Lillia Kaufmaneyes,False,Lillia,unknown,Unknown
8511_01,Earth,False,G/1365/S,PSO J318.5-22,51.0,False,590.0,28.0,73.0,0.0,82.0,Craine Moreman,False,Craine,unknown,Unknown
8512_01,Earth,False,F/1637/S,55 Cancri e,48.0,False,0.0,717.0,0.0,0.0,10.0,Verly Flyncharlan,True,Verly,unknown,Unknown
8514_01,Mars,,F/1748/P,TRAPPIST-1e,51.0,False,870.0,28.0,278.0,154.0,1288.0,Kie Ste,False,Kie,unknown,Unknown
8516_01,Earth,False,F/1750/P,TRAPPIST-1e,20.0,False,,0.0,0.0,327.0,0.0,Denis Hopez,True,Denis,male,Male
8521_01,Europa,False,A/102/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Castab Cuplial,False,Castab,unknown,Unknown
8522_01,Earth,False,F/1751/P,TRAPPIST-1e,27.0,False,3.0,,10.0,4.0,855.0,Ianna Quinnerettt,True,Ianna,unknown,Unknown
8523_01,Europa,False,C/320/S,55 Cancri e,56.0,False,53.0,3033.0,0.0,140.0,6102.0,Weiaham Vendeck,False,Weiaham,unknown,Unknown
8524_01,Europa,True,B/333/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Algeno Conablese,True,Algeno,unknown,Unknown
8528_01,Earth,False,G/1369/S,TRAPPIST-1e,21.0,False,11.0,0.0,0.0,839.0,0.0,Hencey Chanash,False,Hencey,unknown,Unknown
8530_01,Mars,False,F/1640/S,TRAPPIST-1e,,False,2502.0,0.0,44.0,23.0,29.0,Sher Shpie,False,Sher,unknown,Unknown
8535_01,Earth,False,F/1642/S,55 Cancri e,23.0,False,348.0,210.0,0.0,0.0,1.0,Hilley Petton,False,Hilley,unknown,Unknown
8536_01,Europa,False,E/559/S,55 Cancri e,28.0,False,0.0,101.0,0.0,0.0,12143.0,Mesatik Plattering,False,Mesatik,unknown,Unknown
8537_01,Mars,True,F/1643/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Whex Nutte,True,Whex,unknown,Unknown
8537_02,Mars,False,F/1643/S,TRAPPIST-1e,39.0,False,5327.0,0.0,290.0,0.0,0.0,Cireal Nutte,False,Cireal,unknown,Unknown
8537_03,Mars,True,F/1643/S,TRAPPIST-1e,16.0,,0.0,0.0,0.0,0.0,0.0,Tonch Nutte,True,Tonch,unknown,Unknown
8539_01,Earth,False,G/1372/S,TRAPPIST-1e,20.0,False,59.0,29.0,27.0,,0.0,Tance Simsey,False,Tance,unknown,Unknown
8540_01,Earth,False,F/1645/S,TRAPPIST-1e,24.0,False,686.0,0.0,13.0,0.0,0.0,Dory Sextones,False,Dory,female,Female
8541_01,Mars,False,D/266/P,TRAPPIST-1e,45.0,True,1093.0,950.0,341.0,0.0,0.0,Squars Rekle,False,Squars,unknown,Unknown
8541_02,Mars,False,D/266/P,55 Cancri e,33.0,False,1914.0,5.0,0.0,0.0,228.0,Booss Rekle,True,Booss,unknown,Unknown
8542_01,Mars,True,E/544/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Dow Chate,False,Dow,unknown,Unknown
8544_01,Earth,False,F/1647/S,TRAPPIST-1e,15.0,False,114.0,161.0,22.0,419.0,0.0,Yolana Booters,False,Yolana,unknown,Unknown
8545_01,Earth,False,F/1753/P,TRAPPIST-1e,18.0,False,0.0,0.0,7.0,717.0,0.0,Regana Kirks,False,Regana,unknown,Unknown
8548_01,Earth,False,F/1755/P,TRAPPIST-1e,21.0,False,129.0,106.0,280.0,183.0,18.0,,False,,unknown,Unknown
8549_01,Mars,True,F/1648/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Tostex Grean,True,Tostex,unknown,Unknown
8551_01,Europa,False,D/257/S,TRAPPIST-1e,53.0,False,0.0,847.0,,630.0,2060.0,Sariton Disheract,False,Sariton,unknown,Unknown
8552_01,Mars,False,E/545/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Pot Hapie,False,Pot,unknown,Unknown
8552_02,Mars,False,F/1756/P,TRAPPIST-1e,17.0,False,387.0,0.0,28.0,2183.0,0.0,Mins Hapie,False,Mins,unknown,Unknown
8554_01,Earth,False,E/547/P,PSO J318.5-22,58.0,False,487.0,0.0,195.0,0.0,7.0,Britta Valezaley,True,Britta,female,Female
8556_01,Europa,False,B/280/P,TRAPPIST-1e,18.0,False,0.0,1878.0,0.0,18572.0,10028.0,Mirfar Optionful,False,Mirfar,unknown,Unknown
8556_02,Europa,False,B/280/P,55 Cancri e,25.0,True,0.0,3978.0,0.0,266.0,597.0,Sadard Optionful,True,Sadard,unknown,Unknown
8557_01,Europa,True,B/334/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Swingse,True,Cheleon,unknown,Unknown
8557_02,Europa,True,B/334/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Golaran Swingse,True,Golaran,unknown,Unknown
8559_01,Mars,False,E/548/P,TRAPPIST-1e,27.0,True,3.0,952.0,208.0,951.0,0.0,Ecco Make,False,Ecco,unknown,Unknown
8559_02,Mars,False,F/1758/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Eclass Make,True,Eclass,unknown,Unknown
8559_03,Mars,True,F/1758/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Goos Make,True,Goos,unknown,Unknown
8560_01,Earth,True,G/1391/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Glena Hahnstonsen,True,Glena,unknown,Unknown
8561_01,Earth,True,G/1375/S,PSO J318.5-22,29.0,False,0.0,0.0,,0.0,0.0,Dandra Sandry,False,Dandra,unknown,Unknown
8566_01,Earth,False,G/1392/P,TRAPPIST-1e,22.0,False,3.0,214.0,0.0,0.0,591.0,Ferry Valexandez,False,Ferry,male,Male
8569_01,Europa,False,A/88/P,TRAPPIST-1e,34.0,False,0.0,3636.0,0.0,70.0,27.0,Neutrak Lisholtery,True,Neutrak,unknown,Unknown
8570_01,Earth,True,G/1377/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Denny Russon,False,Denny,male,Male
8571_01,Mars,False,F/1651/S,TRAPPIST-1e,26.0,False,5757.0,0.0,206.0,0.0,0.0,Yots Repie,False,Yots,unknown,Unknown
8572_01,Europa,False,A/89/P,TRAPPIST-1e,33.0,False,0.0,739.0,0.0,140.0,6901.0,Eltaird Hoorherve,False,Eltaird,unknown,Unknown
8573_01,Earth,False,F/1652/S,TRAPPIST-1e,34.0,,10.0,4.0,1.0,0.0,791.0,Marine Harry,True,Marine,female,Female
8573_02,Earth,True,G/1378/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Toniel Mirezavis,True,Toniel,unknown,Unknown
8574_01,Mars,True,F/1653/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Hork Welte,True,Hork,unknown,Unknown
8574_02,Mars,,D/258/S,,53.0,False,1042.0,0.0,2.0,1.0,11.0,Yakers Welte,False,Yakers,unknown,Unknown
8574_03,Mars,True,F/1653/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Wales Rhuba,True,Wales,unknown,Unknown
8574_04,Mars,False,F/1653/S,TRAPPIST-1e,54.0,False,1763.0,0.0,11.0,0.0,0.0,Ceros Welte,False,Ceros,unknown,Unknown
8574_05,Mars,True,F/1653/S,55 Cancri e,29.0,,0.0,0.0,0.0,0.0,0.0,Eerch Welte,True,Eerch,unknown,Unknown
8577_01,Mars,True,F/1654/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Mans Kill,True,Mans,male,Male
8580_01,Earth,False,G/1379/S,PSO J318.5-22,21.0,False,4.0,3.0,149.0,17.0,442.0,Leen Goldendrice,False,Leen,male,Male
8581_01,Europa,True,C/323/S,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,Kitauva Fawnsive,True,Kitauva,unknown,Unknown
8581_02,Europa,True,C/323/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Mesatz Meplel,True,Mesatz,unknown,Unknown
8584_01,Earth,False,F/1655/S,TRAPPIST-1e,22.0,False,4.0,0.0,72.0,21.0,600.0,Marvey Coopelandez,False,Marvey,unknown,Unknown
8585_01,Mars,False,D/259/S,TRAPPIST-1e,50.0,False,748.0,164.0,269.0,0.0,0.0,Cireal Kepie,False,Cireal,unknown,Unknown
8586_01,Mars,False,E/550/P,55 Cancri e,24.0,False,0.0,0.0,396.0,256.0,1482.0,Zelowl Terry,False,Zelowl,unknown,Unknown
8587_01,,False,F/1763/P,TRAPPIST-1e,25.0,False,637.0,0.0,89.0,312.0,2.0,Ronard Fielsenders,False,Ronard,unknown,Unknown
8588_01,Mars,True,E/562/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Gramus Wist,True,Gramus,unknown,Unknown
8589_01,Europa,False,D/267/P,55 Cancri e,26.0,False,6.0,728.0,0.0,1273.0,1116.0,Gacrab Gealter,False,Gacrab,unknown,Unknown
8592_01,Europa,False,D/268/P,TRAPPIST-1e,19.0,False,0.0,1406.0,0.0,4199.0,2123.0,Bosoneb Gulthler,False,Bosoneb,unknown,Unknown
8594_01,Earth,False,G/1381/S,TRAPPIST-1e,37.0,False,210.0,3.0,601.0,1.0,68.0,Heremy Clayson,False,Heremy,unknown,Unknown
8595_01,Mars,True,E/551/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Froos Stche,True,Froos,unknown,Unknown
8596_01,Europa,True,C/284/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Aldah Healted,True,Aldah,unknown,Unknown
8596_02,Europa,True,C/284/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Menchah Healted,True,Menchah,unknown,Unknown
8597_01,Earth,True,G/1382/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Patoya Moreman,True,Patoya,unknown,Unknown
8598_01,Earth,False,G/1394/P,55 Cancri e,6.0,,0.0,0.0,0.0,0.0,0.0,Garley Mcbriggins,True,Garley,unknown,Unknown
8598_02,Earth,True,G/1394/P,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Eriana Mcbriggins,True,Eriana,female,Female
8598_03,Earth,False,,55 Cancri e,26.0,False,12.0,71.0,0.0,103.0,624.0,Brada Mcbriggins,False,Brada,unknown,Unknown
8599_01,Earth,False,G/1383/S,55 Cancri e,14.0,False,547.0,145.0,5.0,0.0,9.0,Lynnie Scottuez,False,Lynnie,unknown,Unknown
8602_01,Earth,True,G/1396/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Robina Weissey,False,Robina,female,Female
8602_02,Earth,False,G/1396/P,PSO J318.5-22,21.0,,10.0,1028.0,3.0,2519.0,0.0,Yvonna Weissey,False,Yvonna,female,Female
8602_03,Earth,True,G/1396/P,,24.0,,0.0,0.0,0.0,0.0,0.0,Elson Weissey,False,Elson,unknown,Unknown
8603_01,Earth,True,,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Hilip Klinson,False,Hilip,unknown,Unknown
8604_01,Mars,False,F/1765/P,,37.0,False,50.0,0.0,343.0,2205.0,0.0,Crat Stité,False,Crat,unknown,Unknown
8604_02,Mars,True,F/1765/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Halesh Stité,True,Halesh,unknown,Unknown
8605_01,Europa,False,C/324/S,TRAPPIST-1e,67.0,False,0.0,82.0,0.0,2279.0,293.0,Suhain Netshaless,False,Suhain,unknown,Unknown
8605_02,Europa,True,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mera Netshaless,True,Mera,female,Female
8605_03,Europa,True,C/324/S,55 Cancri e,13.0,,0.0,0.0,0.0,0.0,0.0,Spuri Netshaless,True,Spuri,unknown,Unknown
8605_04,Europa,False,C/324/S,TRAPPIST-1e,26.0,False,0.0,226.0,0.0,436.0,4051.0,Aldibah Netshaless,False,Aldibah,unknown,Unknown
8605_05,Europa,True,C/324/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Pleion Netshaless,True,Pleion,unknown,Unknown
8606_01,Earth,True,G/1386/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tammyl Wolffy,False,Tammyl,unknown,Unknown
8606_02,Earth,False,F/1658/S,TRAPPIST-1e,24.0,False,13.0,221.0,0.0,1154.0,0.0,Gerry Wolffy,False,Gerry,mostly_male,Male
8606_03,Earth,False,E/563/S,TRAPPIST-1e,26.0,False,0.0,0.0,148.0,551.0,89.0,Gordo Wolffy,False,Gordo,unknown,Unknown
8607_01,Earth,False,G/1387/S,PSO J318.5-22,21.0,False,0.0,2202.0,9.0,71.0,100.0,Lan Gainebergan,True,Lan,andy,Unknown
8609_01,Earth,False,E/564/S,TRAPPIST-1e,27.0,False,0.0,0.0,2.0,994.0,0.0,Bara Cochrisons,False,Bara,female,Female
8610_01,Earth,True,G/1398/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Thondy Mayson,True,Thondy,unknown,Unknown
8611_01,Earth,False,F/1766/P,55 Cancri e,24.0,False,2.0,644.0,0.0,0.0,0.0,Rice Mejiaddox,False,Rice,unknown,Unknown
8612_01,,False,G/1399/P,TRAPPIST-1e,31.0,False,4.0,9.0,870.0,0.0,0.0,Carlen Welles,False,Carlen,unknown,Unknown
8613_01,Earth,False,G/1388/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,,True,,unknown,Unknown
8614_01,Earth,False,G/1400/P,TRAPPIST-1e,23.0,False,4.0,3.0,1785.0,0.0,0.0,,True,,unknown,Unknown
8615_01,Earth,False,E/565/S,55 Cancri e,50.0,False,0.0,0.0,117.0,712.0,0.0,Kris Buckentry,True,Kris,mostly_male,Male
8615_02,Earth,True,G/1389/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Jarena Buckentry,True,Jarena,unknown,Unknown
8616_01,Mars,False,F/1767/P,TRAPPIST-1e,43.0,False,27.0,0.0,797.0,830.0,161.0,Fruik Coune,False,Fruik,unknown,Unknown
8616_02,Mars,True,F/1767/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Skies Coune,True,Skies,unknown,Unknown
8617_01,Earth,False,F/1768/P,TRAPPIST-1e,21.0,False,11.0,1475.0,0.0,0.0,0.0,Jeroy Cartiz,True,Jeroy,unknown,Unknown
8618_01,Europa,False,B/336/S,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,Hallux Resendent,False,Hallux,unknown,Unknown
8618_02,Europa,True,B/336/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Jihonon Resendent,True,Jihonon,unknown,Unknown
8619_01,Europa,False,E/566/S,TRAPPIST-1e,47.0,False,187.0,268.0,977.0,3441.0,236.0,Mardach Heermy,False,Mardach,unknown,Unknown
8620_01,Mars,False,F/1659/S,TRAPPIST-1e,35.0,True,1234.0,35.0,7.0,0.0,0.0,Cinets Crité,False,Cinets,unknown,Unknown
8623_01,Earth,False,,TRAPPIST-1e,15.0,False,9.0,731.0,85.0,0.0,537.0,Vandy Hoffergess,False,Vandy,unknown,Unknown
8624_01,Earth,False,F/1661/S,TRAPPIST-1e,46.0,False,135.0,0.0,0.0,0.0,928.0,Penne Kramorry,False,Penne,unknown,Unknown
8624_02,Earth,True,G/1390/S,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,Eristy Kramorry,False,Eristy,unknown,Unknown
8626_01,Earth,False,F/1770/P,TRAPPIST-1e,26.0,False,1.0,0.0,1.0,15.0,854.0,Alber Corman,False,Alber,male,Male
8628_01,Earth,False,F/1664/S,PSO J318.5-22,49.0,False,0.0,18.0,0.0,0.0,686.0,Enry Johnsondez,False,Enry,unknown,Unknown
8629_01,Earth,True,G/1391/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Royce Hamberterry,True,Royce,male,Male
8631_01,Mars,True,E/553/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Denuts Stité,False,Denuts,unknown,Unknown
8633_01,Earth,False,F/1665/S,TRAPPIST-1e,17.0,False,2.0,33.0,97.0,553.0,,Jenne Daughessey,False,Jenne,mostly_male,Male
8634_01,Earth,False,G/1392/S,TRAPPIST-1e,38.0,False,1739.0,0.0,0.0,83.0,0.0,Wenny Hurchez,False,Wenny,unknown,Unknown
8635_01,Earth,False,E/554/P,TRAPPIST-1e,18.0,False,224.0,0.0,0.0,0.0,1384.0,Joanry Welles,False,Joanry,unknown,Unknown
8636_01,Mars,True,F/1772/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Panzel Ruity,True,Panzel,unknown,Unknown
8637_01,,True,F/1773/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Sinkes Spien,True,Sinkes,unknown,Unknown
8637_02,Mars,False,F/1773/P,TRAPPIST-1e,25.0,False,987.0,0.0,6221.0,141.0,0.0,Varz Spien,True,Varz,unknown,Unknown
8637_03,Mars,False,E/555/P,TRAPPIST-1e,17.0,,330.0,1.0,967.0,0.0,0.0,Nakes Spien,False,Nakes,unknown,Unknown
8638_01,Earth,True,G/1402/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Therta Holliams,False,Therta,unknown,Unknown
8638_02,Earth,False,G/1402/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Janee Holliams,True,Janee,unknown,Unknown
8638_03,Earth,False,G/1402/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Britta Holliams,True,Britta,female,Female
8639_01,Mars,True,E/567/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Wifts Berle,False,Wifts,unknown,Unknown
8639_02,Mars,False,D/260/S,TRAPPIST-1e,24.0,False,1455.0,2207.0,163.0,2354.0,0.0,Cruts Berle,False,Cruts,unknown,Unknown
8640_01,Earth,False,F/1666/S,,50.0,False,133.0,0.0,525.0,0.0,31.0,Diandy Hurchrisong,False,Diandy,unknown,Unknown
8641_01,Mars,False,F/1667/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Cint Mille,True,Cint,unknown,Unknown
8641_02,Mars,False,F/1667/S,TRAPPIST-1e,19.0,False,1146.0,0.0,3.0,0.0,0.0,Conth Mille,False,Conth,unknown,Unknown
8641_03,Mars,True,F/1667/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Pech Mille,True,Pech,unknown,Unknown
8642_01,Earth,False,F/1774/P,PSO J318.5-22,20.0,False,0.0,4.0,0.0,0.0,625.0,Yolace Berreranks,False,Yolace,unknown,Unknown
8643_01,Mars,False,F/1775/P,TRAPPIST-1e,18.0,False,2048.0,0.0,2.0,848.0,0.0,Dow Ramad,False,Dow,unknown,Unknown
8644_01,Earth,False,F/1668/S,TRAPPIST-1e,27.0,False,20.0,0.0,11.0,0.0,848.0,Shawne Dunnisey,False,Shawne,mostly_male,Male
8644_02,Earth,False,F/1668/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,1972.0,Ninaha Dunnisey,False,Ninaha,unknown,Unknown
8645_01,Earth,False,F/1776/P,55 Cancri e,23.0,False,1.0,26.0,1908.0,318.0,0.0,Herita Arneras,True,Herita,unknown,Unknown
8646_01,Europa,True,C/325/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Vertfull,True,Neutrak,unknown,Unknown
8646_02,Europa,False,C/325/S,TRAPPIST-1e,32.0,False,0.0,1285.0,0.0,3030.0,334.0,Enifik Vertfull,False,Enifik,unknown,Unknown
